Num Test                              Secs Status    Score    Remark
4040 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4041 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4042 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4043 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4044 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4045 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4046 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4047 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4048 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4049 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4050 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4051 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4052 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4053 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4054 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4055 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4056 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4057 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4058 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4059 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4060 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4061 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4062 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4063 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4064 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4065 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4066 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4067 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4068 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4069 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4070 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4071 puzzle_solution(inout) ...       0.14   PASS   1.0/1.0   
4072 puzzle_solution(inout) ...       0.08   PASS   1.0/1.0   
4073 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4074 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4075 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4076 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4077 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4078 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4079 puzzle_solution(inout) ...       0.08   PASS   1.0/1.0   
4080 puzzle_solution(inout) ...       0.11   PASS   1.0/1.0   
4081 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4082 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4083 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4084 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4085 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4086 puzzle_solution(inout) ...       0.08   PASS   1.0/1.0   
4087 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4088 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4089 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4090 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4091 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4092 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4093 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4094 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4095 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4096 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4097 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4098 puzzle_solution(inout) ...       0.14   PASS   1.0/1.0   
4099 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4100 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4101 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4102 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4103 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4104 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4105 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4106 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4107 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4108 puzzle_solution(inout) ...       0.14   PASS   1.0/1.0   
4109 puzzle_solution(inout) ...       0.08   PASS   1.0/1.0   
4110 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4111 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4112 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4113 puzzle_solution(inout) ...       0.09   PASS   1.0/1.0   
4114 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4115 puzzle_solution(inout) ...       0.12   PASS   1.0/1.0   
4116 puzzle_solution(inout) ...       0.08   PASS   1.0/1.0   
4117 puzzle_solution(inout) ...       0.08   PASS   1.0/1.0   
4118 puzzle_solution(inout) ...       0.09   PASS   1.0/1.0   
4119 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4120 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4121 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4122 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4123 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4124 puzzle_solution(inout) ...       0.14   PASS   1.0/1.0   
4125 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4126 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4127 puzzle_solution(inout) ...       0.09   PASS   1.0/1.0   
4128 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4129 puzzle_solution(inout) ...       0.12   PASS   1.0/1.0   
4130 puzzle_solution(inout) ...       0.12   PASS   1.0/1.0   
4131 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4132 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4133 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4134 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4135 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4136 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4137 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4138 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4139 puzzle_solution(inout) ...       0.11   PASS   1.0/1.0   
4140 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4141 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4142 puzzle_solution(inout) ...       0.12   PASS   1.0/1.0   
4143 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4144 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4145 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4146 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4147 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4148 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4149 puzzle_solution(inout) ...       0.11   PASS   1.0/1.0   
4150 puzzle_solution(inout) ...       0.09   PASS   1.0/1.0   
4151 puzzle_solution(inout) ...       0.08   PASS   1.0/1.0   
4152 puzzle_solution(inout) ...       0.16   PASS   1.0/1.0   
4153 puzzle_solution(inout) ...       0.12   PASS   1.0/1.0   
4154 puzzle_solution(inout) ...       0.12   PASS   1.0/1.0   
4155 puzzle_solution(inout) ...       0.12   PASS   1.0/1.0   
4156 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4157 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4158 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4159 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4160 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4161 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4162 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4163 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4164 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4165 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4166 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4167 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4168 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4169 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4170 puzzle_solution(inout) ...       0.08   PASS   1.0/1.0   
4171 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4172 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4173 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4174 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4175 puzzle_solution(inout) ...       0.09   PASS   1.0/1.0   
4176 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4177 puzzle_solution(inout) ...       0.12   PASS   1.0/1.0   
4178 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4179 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4180 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4181 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4182 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4183 puzzle_solution(inout) ...       0.12   PASS   1.0/1.0   
4184 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4185 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4186 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4187 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4188 puzzle_solution(inout) ...       0.09   PASS   1.0/1.0   
4189 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4190 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4191 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4192 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4193 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4194 puzzle_solution(inout) ...       0.16   PASS   1.0/1.0   
4195 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4196 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4197 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4198 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4199 puzzle_solution(inout) ...       0.09   PASS   1.0/1.0   
4200 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4201 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4202 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4203 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4204 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4205 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4206 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4207 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4208 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4209 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4210 puzzle_solution(inout) ...       0.09   PASS   1.0/1.0   
4211 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4212 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4213 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4214 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4215 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4216 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4217 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4218 puzzle_solution(inout) ...       0.12   PASS   1.0/1.0   
4219 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4220 puzzle_solution(inout) ...       0.09   PASS   1.0/1.0   
4221 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4222 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4223 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4224 puzzle_solution(inout) ...       0.09   PASS   1.0/1.0   
4225 puzzle_solution(inout) ...       0.09   PASS   1.0/1.0   
4226 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4227 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4228 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4229 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4230 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4231 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4232 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4233 puzzle_solution(inout) ...       0.09   PASS   1.0/1.0   
4234 puzzle_solution(inout) ...       0.09   PASS   1.0/1.0   
4235 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4236 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4237 puzzle_solution(inout) ...       0.11   PASS   1.0/1.0   
4238 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4239 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4240 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4241 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4242 puzzle_solution(inout) ...       0.09   PASS   1.0/1.0   
4243 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4244 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4245 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4246 puzzle_solution(inout) ...       0.11   PASS   1.0/1.0   
4247 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4248 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4249 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4250 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4251 puzzle_solution(inout) ...       0.14   PASS   1.0/1.0   
4252 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4253 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4254 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4255 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4256 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4257 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4258 puzzle_solution(inout) ...       0.08   PASS   1.0/1.0   
4259 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4260 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4261 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4262 puzzle_solution(inout) ...       0.14   PASS   1.0/1.0   
4263 puzzle_solution(inout) ...       0.11   PASS   1.0/1.0   
4264 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4265 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4266 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4267 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4268 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4269 puzzle_solution(inout) ...       0.09   PASS   1.0/1.0   
4270 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4271 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4272 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4273 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4274 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4275 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4276 puzzle_solution(inout) ...       0.12   PASS   1.0/1.0   
4277 puzzle_solution(inout) ...       0.11   PASS   1.0/1.0   
4278 puzzle_solution(inout) ...       0.12   PASS   1.0/1.0   
4279 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4280 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4281 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4282 puzzle_solution(inout) ...       0.08   PASS   1.0/1.0   
4283 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4284 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4285 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4286 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4287 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4288 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4289 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4290 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4291 puzzle_solution(inout) ...       0.09   PASS   1.0/1.0   
4292 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4293 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4294 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4295 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4296 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4297 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4298 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4299 puzzle_solution(inout) ...       0.08   PASS   1.0/1.0   
4300 puzzle_solution(inout) ...       0.09   PASS   1.0/1.0   
4301 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4302 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4303 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4304 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4305 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4306 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4307 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4308 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4309 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4310 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4311 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4312 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4313 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4314 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4315 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4316 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4317 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4318 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4319 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4320 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4321 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4322 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4323 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4324 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4325 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4326 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4327 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4328 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4329 puzzle_solution(inout) ...       0.11   PASS   1.0/1.0   
4330 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4331 puzzle_solution(inout) ...       0.06   PASS   1.0/1.0   
4332 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4333 puzzle_solution(inout) ...       0.14   PASS   1.0/1.0   
4334 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4335 puzzle_solution(inout) ...       0.00   PASS   1.0/1.0   
4336 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4337 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4338 puzzle_solution(inout) ...       0.05   PASS   1.0/1.0   
4339 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4340 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4341 puzzle_solution(inout) ...       0.02   PASS   1.0/1.0   
4342 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
4343 puzzle_solution(inout) ...       0.03   PASS   1.0/1.0   
